KOG0667,7,1,Q9FX38;Q9FX39;Q9XEE4;Q9LSH3;Q9FGC1;F4JI60,ZERO,Q966P5;Q8MQ70;Q966P6;Q8WQL7;Q9XTF3,ZERO,Q95TG3;X2JFM3;P83102;M9PDF9,ZERO,D1L3Y5;F1QSN1;E7F551;E7F544;F1Q4N0;A2BG03;Q1LUZ7;Q5RHV3;F1QLC1;F1Q693;E7F1S5,ZERO,A0A024R0I0;O43781;Q13627;Q86Z02;Q8NE63;Q92630;Q9H422;Q9NR20;Q9H2X6,Q86Z02,P14680,ZERO,Q09690;Q09815;Q9P6P3,ZERO,
KOG0676,7,1,Q96293;Q8RYC2;Q541W9;Q96292;P53497;P53492;Q8LGE3;Q9FKT0;Q9C9B2;P93738;Q8L4Y5;P0CJ47;P53494;Q8GWA5;P0CJ46,ZERO,P10986;Q9GYR2,ZERO,A0A0B4LH50;Q9VWE8;P02572;P45889;P83967;X2JCP8;P02574;P53501,ZERO,F1QUN8;Q7ZVI7;Q6XNL8;Q6DHS1;Q6IQL9;F1QHI6;Q7ZUZ2;F1RCB6;E7F570;Q7ZVF9;F1R008;Q9I8V1,ZERO,P68032;P63267;P63261;A5A3E0;P68133;P0CG39;P0CG38;Q562R1;Q1KLZ0;Q8TDG2;Q9H568;Q8TC94;Q9Y615;Q9Y614;Q8TDY3;P42025;Q5JWF8;D2JYH4;P61163;Q9NZ32;Q9BYD9;Q6S8J3,P63261,P60010;Q05123;P38696,ZERO,Q9UTQ7;O94630;P10989,ZERO,
KOG0698,7,1,Q9FLI3;Q9LDA7;Q9LW60;O82637;Q9LNW3;Q8GY60;Q9LNP9;Q9CAJ0;Q9FX08;Q8VZN9;Q9SIU8;O80871;Q3EAF9;Q9FG61;Q9LRZ4;Q9SA22;Q9M9C6;Q9SZ53;Q9S9Z7;O80492;Q9FXE4;Q9SUF4;Q9T010;Q9LUU7;Q6NKS1;O04719;Q9M9W9;Q9XGZ9;Q9SLA1;Q9M1V8;Q9ZW21;O81716;Q9LNF4;P49598;P93006;Q8RX37;Q4PSE8;Q94AT1;Q9SD02;F4I7L4;Q9XEE8;Q8RXZ4;P46014;Q8L7I4;Q9SL76;F4IG99;Q93YW5;P49599;Q9LR65;Q3EAZ3;Q7XJ53;Q93YS2;O64583;Q8LAY8;Q8RXV3;Q9M8R7;Q0WRB2;Q9LMT1;Q9FIF5;Q9LME4;Q940A2;P49597,ZERO,P49594;G5EEM6;G5EDI3;Q95XK4,ZERO,O77023;M9PCH3;Q9VJ61,ZERO,A0JMP2;A2BE49;F1R0V7;E7FAZ1;F1QKC2;F1QD96;Q6NYW2;A2ATY1;F1R3T2;E7EY20,ZERO,A0A0A0MQZ4;A8K6K3;A8MPX8;O15297;P49593;Q5SGD2;Q8WY54;Q9H0C8,P49593,P25646;P35182;P38089,ZERO,O14156;P40371,ZERO,
KOG0789,7,0,O82656,ZERO,Q7YWN5;Q7Z141;O16728;O16729;Q22158;B0M0M6;Q21297;Q21291;Q7YZG5;Q20252;Q21522;Q21877;P91498;Q2V4X2;P42083;O45079;Q9N4H5;G5EGU2;O61789;Q9N520;P91345;O01736;Q21514;Q23105;Q20108;O01435;G5EGA9;Q9U2S5;Q966M2;O01556;Q9BL78;Q22852;P91568;Q19630;Q19629;Q9BL95;P34337;Q18385;Q9TY27;O44136;Q9TZB1;Q9XXA1;O02275;Q23602;Q95Y26;Q22668;O01767;Q18415;P28192;O44901;Q20179;Q9TZQ1;Q18652;Q95XL1;Q20019;O44448;Q18301;O18232;Q17787;O17840,ZERO,Q9W2F3;P35832;Q0KI81,ZERO,F1RAW9;F1Q8I4;F1QD04;F1RCZ5;B8A5J4;Q803R3;F1QWT2;B0UYE7;F1QJR0;F1QZX7;F1Q4V8;F1QWY5,ZERO,A0A0B4J1S7;A8K3M3;Q4JDL3;P54829;P23470;P35236;Q15256;Q99952;P17706;Q05209,ZERO,P29461;P25044;P40048,ZERO,P32587;P32586;P27574,ZERO,
KOG2220,7,1,Q8H1H8,ZERO,G5EBN5;P34552,ZERO,Q9VUH6;Q9XYY9,ZERO,F1Q5T7;F1QEF4;F6PBI5;Q1L8V5,ZERO,Q9H3S7;Q8IUC4;Q8TCX5;Q8WUM4,Q9H3S7,P48582;Q12033,ZERO,O13783;Q09807,ZERO,
KOG1343,7,1,Q8RX28;Q941D6;Q8LRK8;Q8GXJ1;F4JKT1;Q94EJ2,ZERO,A7LPD8;Q20373;O17323,ZERO,M9NGF7;Q8I9J7,ZERO,F8W4B7;F1QJR2;F1QCV2;F1QRR4;E7FH14;E7FAL6;F1QUC6,ZERO,A0A024QZ26;Q9UKV0;P56524;Q8WUI4;Q9UQL6;Q969S8,Q8WUI4,P53973;Q02959,ZERO,P56523,ZERO,
KOG1703,7,1,P0C7Q8;Q84WJ0;Q0WSN2;Q9FJX9;Q8W4F0;Q9FKN7;Q9FJX8;Q9LVR6,ZERO,O44949;Q09476;Q9XXT7;Q9NEZ5;O44778;Q18208,ZERO,A0A0B4LGL0;D3DMM0;Q8T0V8;Q9VIE3;Q8MLQ2;Q9VXC1,ZERO,F1R1J6;E7F539;B8A5V6;A5PN58;E7F7U1;Q0PWB8;H9GYB1;F1QSU4;Q0PWB9;F1Q8D1;F1QCW0;B8JIG6;F1QK19;F1QR76,ZERO,O60711;Q96HC4;P50479;P49023;Q9NR12;O75112;Q53GG5;V9HW92;O43294;H7C1D1;Q96JY6,P49023,P36166,ZERO,O74398,ZERO,
KOG1863,7,1,Q9SCJ9;Q9FPT1;Q67YA0;Q84WU2;Q9LZD9,ZERO,Q09931;G2HK03;Q7JKC3;G5ECC7,Q7JKC3,Q9VYQ8,ZERO,E7EY58;E7EYZ1;E7FD72;E7FFB3;F1Q7D2;F1QUS9,ZERO,Q96RU2;Q86UV5;Q93009;Q3LFD5;Q9UHP3;Q9UMW8;Q9NVE5,ZERO,P50101;Q01476,ZERO,Q9P3U0;Q09879;Q9UTT1,ZERO,
KOG1943,7,3,Q8L5R3,ZERO,Q19493,Q19493,Q7KN66,ZERO,E7F3D3,E7F3D3,Q9BTW9,Q9BTW9,P40987,ZERO,Q10197,ZERO,
KOG2283,7,2,Q8H106;Q9LT75;Q9FLZ5,ZERO,G5EE01,ZERO,Q9U470;Q9VMY8,ZERO,B8JKC5;E7F355;E7F486;E7F8A0;E7FC31;E7FC59;E7FH66;F1Q5F8;F1Q649;F1QG29;F1R151;Q6TGR5,E7FC59;Q6TGR5,O14976;Q9HBL0;Q68CZ2;Q63HR2;O75061;F6KD01,Q9HBL0;F6KD01,P53916,ZERO,O94526,ZERO,
KOG3030,7,1,Q0WNG6;Q8LFD1;Q9XI60;Q9ZU49,ZERO,Q19403;A8WFI4,ZERO,Q9V576;Q9VNU2;Q8IGV3;Q9VNT8;Q9VNU0,Q9V576,A0PJR3;F1QNW9;F1R6F4;E7F171;E7F890;E7FBD6;F1Q6K0;F1QR56;Q1LWG9;E7F6N0,ZERO,A0A024QZU7;A0A024R7E2;O14495;O43688;Q5VZY2;Q8NEB5,ZERO,Q04396;Q05521,ZERO,Q9UUA6,ZERO,
KOG3036,7,1,Q8RWV5;Q58FZ9;Q9LXU1,ZERO,Q18224,Q18224,Q7JVP2;Q9V9S3;Q9VLF2,ZERO,Q6NWL4,ZERO,D5MQE1,ZERO,P53829,ZERO,Q92368,ZERO,
KOG4203,7,4,Q9M336;Q9LTY6;Q8VYB2;F4INB5;Q9FKS0;Q9LK34;O65583,ZERO,Q18825;H2L2I2;H2L2A8,Q18825;H2L2I2,P18824;Q9VRQ1;Q8MQK4,P18824,F1QWG3;F1QUV8;A3KQF0;E7FC99;B0S7A4;E9QGS0;F1QTT3;F1QGH7,F1QUV8;E7FC99;F1QTT3;F1QGH7,A0A024R2Q3;A8KAF9;P14923;Q9NWZ5,A0A024R2Q3;P14923,P18562;P27515,ZERO,Q9US43;O13867;O74427;Q9HE15,ZERO,
