EVENT;DATETIME;SERVER_HOST;SERVER_ADDR;METHOD;FILE;ACTION_NAME;ACTION_ADD;COUNTRY;IP_ADDR;USER_AGENT;BROWSER_NAME;BROWSER_VERSION;PLATFORM;LANGUAGE;DOCUMENT_ROOT
"PAGE VISIT";"2024-01-05 17:04:53 Europe/Budapest";dulzoltan.hu;77.111.127.235;POST;/go_tool/main.php;"page request";"QUERY (1)";Hungary;81.182.200.38;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36";"Google Chrome";120.0.0.0;windows;"en-GB,en;q=0.9,hu-HU;q=0.8,hu;q=0.7,en-US;q=0.6,it;q=0.5";/home/fogorvosa/dulzoltan.hu/go_tool/main.php
"PAGE VISIT";"2024-01-05 17:04:57 Europe/Budapest";dulzoltan.hu;77.111.127.235;GET;/go_tool/main.php;"page request";"QUERY (1)";Hungary;81.182.200.38;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36";"Google Chrome";120.0.0.0;windows;"en-GB,en;q=0.9,hu-HU;q=0.8,hu;q=0.7,en-US;q=0.6,it;q=0.5";/home/fogorvosa/dulzoltan.hu/go_tool/main.php
"PAGE VISIT";"2024-01-05 17:05:08 Europe/Budapest";dulzoltan.hu;77.111.127.235;POST;/go_tool/main.php;"page request";"QUERY (1)";Hungary;81.182.200.38;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36";"Google Chrome";120.0.0.0;windows;"en-GB,en;q=0.9,hu-HU;q=0.8,hu;q=0.7,en-US;q=0.6,it;q=0.5";/home/fogorvosa/dulzoltan.hu/go_tool/main.php
"PAGE VISIT";"2024-01-05 17:13:23 Europe/Budapest";dulzoltan.hu;77.111.127.235;GET;/go_tool/main.php;"page request";"QUERY (1)";Hungary;134.255.12.247;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36";"Google Chrome";120.0.0.0;mac;hu;/home/fogorvosa/dulzoltan.hu/go_tool/main.php
"PAGE VISIT";"2024-01-05 17:13:25 Europe/Budapest";dulzoltan.hu;77.111.127.235;POST;/go_tool/main.php;"page request";"QUERY (1)";Hungary;134.255.12.247;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36";"Google Chrome";120.0.0.0;mac;hu;/home/fogorvosa/dulzoltan.hu/go_tool/main.php
"PAGE VISIT";"2024-01-05 17:13:58 Europe/Budapest";dulzoltan.hu;77.111.127.235;POST;/go_tool/main.php;"page request";"QUERY (1)";Italy;5.170.12.64;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362";"Google Chrome";70.0.3538.102;windows;"en-US,en;q=0.5";/home/fogorvosa/dulzoltan.hu/go_tool/main.php
"PAGE VISIT";"2024-01-05 17:28:45 Europe/Budapest";dulzoltan.hu;77.111.127.235;GET;/go_tool/main.php;"page request";"QUERY (1)";Hungary;134.255.12.247;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36";"Google Chrome";120.0.0.0;mac;"hu,en;q=0.9,en-US;q=0.8";/home/fogorvosa/dulzoltan.hu/go_tool/main.php
"PAGE VISIT";"2024-01-05 17:29:17 Europe/Budapest";dulzoltan.hu;77.111.127.235;GET;/go_tool/main.php;"page request";"QUERY (1)";Hungary;134.255.12.247;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36";"Google Chrome";120.0.0.0;mac;"hu,en;q=0.9,en-US;q=0.8";/home/fogorvosa/dulzoltan.hu/go_tool/main.php
"PAGE VISIT";"2024-01-05 17:29:24 Europe/Budapest";dulzoltan.hu;77.111.127.235;GET;/go_tool/main.php;"page request";"Sources (3)";Hungary;134.255.12.247;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36";"Google Chrome";120.0.0.0;mac;"hu,en;q=0.9,en-US;q=0.8";/home/fogorvosa/dulzoltan.hu/go_tool/main.php
"PAGE VISIT";"2024-01-14 23:35:59 Europe/Budapest";dulzoltan.hu;77.111.127.235;GET;/go_tool/main.php;"page request";"QUERY (1)";"Russian Federation";37.139.53.191;"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36";"Google Chrome";103.0.5060.114;windows;Unknown;/home/fogorvosa/dulzoltan.hu/go_tool/main.php
"PAGE VISIT";"2024-01-23 06:21:35 Europe/Budapest";dulzoltan.hu;77.111.127.235;GET;/go_tool/main.php;"page request";"QUERY (1)";"United States";40.77.167.52;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";"Google Chrome";116.0.1938.76;bot;Unknown;/home/fogorvosa/dulzoltan.hu/go_tool/main.php
"PAGE VISIT";"2024-01-23 06:21:37 Europe/Budapest";dulzoltan.hu;77.111.127.235;GET;/go_tool/main.php;"page request";"QUERY (1)";"United States";40.77.167.52;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";"Google Chrome";116.0.1938.76;bot;Unknown;/home/fogorvosa/dulzoltan.hu/go_tool/main.php
"PAGE VISIT";"2024-01-23 10:55:12 Europe/Budapest";www.dulzoltan.hu;77.111.127.235;GET;/go_tool/main.php;"page request";"QUERY (1)";"United States";52.167.144.236;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";"Google Chrome";116.0.1938.76;bot;Unknown;/home/fogorvosa/dulzoltan.hu/go_tool/main.php
"PAGE VISIT";"2024-01-27 20:57:41 Europe/Budapest";dulzoltan.hu;77.111.127.235;GET;/go_tool/main.php;"page request";"About us (4)";"United States";52.167.144.138;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";"Google Chrome";116.0.1938.76;bot;Unknown;/home/fogorvosa/dulzoltan.hu/go_tool/main.php
